Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-01-03 00:00:00-05:00,11.19005596305537,11.208750485106783,11.059193289920431,11.093912124633789,14072000,0.0,0.0
2005-01-04 00:00:00-05:00,11.093915015263812,11.123292420077764,10.922993044101156,10.939016342163086,16860200,0.0,0.0
2005-01-05 00:00:00-05:00,10.949696335317592,11.003109691927808,10.880259684866841,10.88827133178711,13271000,0.0,0.0
2005-01-06 00:00:00-05:00,10.866910095495653,10.989761172361153,10.829521035970465,10.97907829284668,10038600,0.0,0.0
2005-01-07 00:00:00-05:00,10.968396622130546,11.072552161936697,10.909641797101198,10.992432594299316,9732800,0.0,0.0
2005-01-10 00:00:00-05:00,10.968395847720993,11.091245910676342,10.952371527814662,11.05385684967041,10577000,0.0,0.0
2005-01-11 00:00:00-05:00,11.019138777253252,11.035163098290958,10.95237230109284,10.992432594299316,10594000,0.0,0.0
2005-01-12 00:00:00-05:00,10.99510280508448,11.016468566468088,10.909641797101198,10.992432594299316,10857200,0.0,0.0
2005-01-13 00:00:00-05:00,10.992431461605731,11.00044311191125,10.845545432943522,10.880264282226562,9431200,0.0,0.0
2005-01-14 00:00:00-05:00,10.882928980013109,10.979072810079794,10.882928980013109,10.941683769226074,8296400,0.0,0.0
2005-01-18 00:00:00-05:00,10.87492627556732,11.019141120471636,10.842877626676769,11.016470909118652,10045800,0.0,0.0
2005-01-19 00:00:00-05:00,10.973733980271625,11.067206604614363,10.971063770479773,10.976404190063477,8542600,0.0,0.0
2005-01-20 00:00:00-05:00,10.955039585400632,11.09391392805436,10.861565941173497,11.037830352783203,13351600,0.0,0.0
2005-01-21 00:00:00-05:00,11.0137932839966,11.056523768311495,10.898954916379987,10.925661087036133,13431600,0.0,0.0
2005-01-24 00:00:00-05:00,10.936346132077867,10.99777115179099,10.882932761395711,10.939016342163086,13641800,0.0,0.0
2005-01-25 00:00:00-05:00,10.989752273210318,11.064530331707807,10.971057758585944,11.013788223266602,9709400,0.0,0.0
2005-01-26 00:00:00-05:00,10.989758282919578,11.182044969746487,10.989758282919578,11.131302833557129,15601000,0.0,0.0
2005-01-27 00:00:00-05:00,11.13130421565295,11.216765202359376,11.091243932420108,11.152668952941895,11226400,0.0,0.0
2005-01-28 00:00:00-05:00,11.091239678340905,11.117946863177616,11.005778724413291,11.080557823181152,13453000,0.0,0.0
2005-01-31 00:00:00-05:00,11.15533590317408,11.171360214076108,11.05385063834444,11.080557823181152,14094600,0.0,0.0
2005-02-01 00:00:00-05:00,11.083232516768277,11.083232516768277,10.98441843982768,11.061866760253906,10813000,0.0,0.0
2005-02-02 00:00:00-05:00,11.069879977996335,11.198071467121714,11.045844010111864,11.19540023803711,13188200,0.0,0.0
2005-02-03 00:00:00-05:00,11.19005886952551,11.19539928969155,11.10993830418057,11.14732837677002,9620200,0.0,0.0
2005-02-04 00:00:00-05:00,11.112606530359612,11.35296510512247,11.099253446001958,11.342283248901367,15542400,0.0,0.0
2005-02-07 00:00:00-05:00,11.374329991761455,11.374329991761455,11.286197807895437,11.347623825073242,8667000,0.0,0.0
2005-02-08 00:00:00-05:00,11.39302818121016,11.451782989375575,11.334273373044745,11.390357971191406,9454600,0.0,0.0
2005-02-09 00:00:00-05:00,11.433087152374226,11.513206687831632,11.323590216201564,11.419733047485352,14255400,0.0,0.0
2005-02-10 00:00:00-05:00,11.451783229880247,11.510537020504296,11.286201679532121,11.350297927856445,8683800,0.0,0.0
2005-02-11 00:00:00-05:00,11.304895691887342,11.50519503991844,11.304895691887342,11.419733047485352,10168000,0.0,0.0
2005-02-14 00:00:00-05:00,11.47314591411346,11.47581714248568,11.390356172526836,11.446439743041992,6977200,0.0,0.0
2005-02-15 00:00:00-05:00,11.467806287038664,11.467806287038664,11.272848354860576,11.390357971191406,11663400,0.0,0.0
2005-02-16 00:00:00-05:00,11.708165369557216,11.790956138960688,11.523890323978794,11.563949584960938,33930000,0.0,0.0
2005-02-17 00:00:00-05:00,11.57463575667921,11.577305967327977,11.433091160457522,11.483833312988281,14434800,0.0,0.0
2005-02-18 00:00:00-05:00,11.502525751617751,11.502525751617751,11.41973497370778,11.473148345947266,11256600,0.0,0.0
2005-02-22 00:00:00-05:00,11.430419844417596,11.523893516824504,11.339617401414737,11.427749633789062,17063600,0.0,0.0
2005-02-23 00:00:00-05:00,11.42774858796179,11.462466416833045,11.323593063797182,11.371665000915527,11546800,0.0,0.0
2005-02-24 00:00:00-05:00,11.385014704383527,11.435756836794882,11.326259905651872,11.393026351928711,9311000,0.0,0.0
2005-02-25 00:00:00-05:00,11.403706265904741,11.497178858904222,11.31557409069821,11.489167213439941,10707200,0.0,0.0
2005-02-28 00:00:00-05:00,11.446439467024966,11.52121755924199,11.401037754768131,11.430415153503418,13223200,0.0,0.0
2005-03-01 00:00:00-05:00,11.430418396451163,11.5906585208034,11.419735517739271,11.555939674377441,9999400,0.0,0.0
2005-03-02 00:00:00-05:00,11.489171119599575,11.590656411341795,11.446440631304199,11.494512557983398,9719200,0.0,0.0
2005-03-03 00:00:00-05:00,11.534568707619494,11.598664932167816,11.497179667789192,11.531898498535156,9450000,0.0,0.0
2005-03-04 00:00:00-05:00,11.601336513322073,11.689468705152391,11.550594384519043,11.654749870300293,13141400,0.0,0.0
2005-03-07 00:00:00-05:00,11.628044068762605,11.710833806859544,11.62003140275881,11.676115989685059,9485000,0.0,0.0
2005-03-08 00:00:00-05:00,11.636058092238379,11.69748311067757,11.577303283829027,11.59599781036377,11534600,0.0,0.0
2005-03-09 00:00:00-05:00,11.542582498261414,11.598666063477138,11.430414349054939,11.539911270141602,12479200,0.0,0.0
2005-03-10 00:00:00-05:00,11.550601091603928,11.587990157566868,11.47582295967805,11.50252914428711,9968600,0.0,0.0
2005-03-11 00:00:00-05:00,11.53209350441609,11.534781186810193,11.37080487384709,11.419191360473633,11803400,0.14,0.0
2005-03-14 00:00:00-05:00,11.451448485538794,11.491770898869348,11.317041808359035,11.38155746459961,11332000,0.0,0.0
2005-03-15 00:00:00-05:00,11.424566306236189,11.478329176295004,11.338546124318668,11.35467529296875,10415800,0.0,0.0
2005-03-16 00:00:00-05:00,11.35736222611878,11.42456555290055,11.247148811214338,11.274029731750488,14509600,0.0,0.0
2005-03-17 00:00:00-05:00,11.257901914800424,11.330481632874234,11.222955896740867,11.290159225463867,8479200,0.0,0.0
2005-03-18 00:00:00-05:00,11.292851450035664,11.319733407603144,11.12887612336228,11.145004272460938,31165400,0.0,0.0
2005-03-21 00:00:00-05:00,11.188015514068168,11.206832373553318,11.088554824583523,11.182639122009277,13221800,0.0,0.0
2005-03-22 00:00:00-05:00,11.193388459028235,11.255215410502444,11.096615482654126,11.128873825073242,13188600,0.0,0.0
2005-03-23 00:00:00-05:00,11.101989977485458,11.120806827962978,11.037475354545796,11.069732666015625,13798200,0.0,0.0
2005-03-24 00:00:00-05:00,11.13693546611097,11.13693546611097,10.997152422475832,11.075108528137207,10321600,0.0,0.0
2005-03-28 00:00:00-05:00,11.131558318981607,11.179944793308627,11.045538148053867,11.05360221862793,11567800,0.0,0.0
2005-03-29 00:00:00-05:00,11.075114093019781,11.14231745399024,11.045544450122074,11.126188278198242,10896000,0.0,0.0
2005-03-30 00:00:00-05:00,11.142314316576236,11.292849146480167,11.142314316576236,11.276721000671387,13239800,0.0,0.0
2005-03-31 00:00:00-05:00,11.26596695388509,11.26596695388509,11.158441208514953,11.201451301574707,9457400,0.0,0.0
2005-04-01 00:00:00-05:00,11.244463225118901,11.27672054086279,11.099303766109031,11.123497009277344,11705200,0.0,0.0
2005-04-04 00:00:00-04:00,11.182634816100146,11.182634816100146,11.088550554901836,11.147689819335938,9298200,0.0,0.0
2005-04-05 00:00:00-04:00,11.193392713836731,11.276725258599873,11.1557589921508,11.252532005310059,8743600,0.0,0.0
2005-04-06 00:00:00-04:00,11.287472410745114,11.311665651961858,11.182634348511556,11.212203979492188,8363000,0.0,0.0
2005-04-07 00:00:00-04:00,11.241776305332143,11.36005383216646,11.241776305332143,11.322420120239258,10670200,0.0,0.0
2005-04-08 00:00:00-04:00,11.349298780370832,11.397685260355018,11.303599982411791,11.31704044342041,7767400,0.0,0.0
2005-04-11 00:00:00-04:00,11.357367900729312,11.365431975831026,11.239090355655948,11.255218505859375,9955200,0.0,0.0
2005-04-12 00:00:00-04:00,11.228333218699953,11.400373590449616,11.206827659510495,11.37886905670166,14217000,0.0,0.0
2005-04-13 00:00:00-04:00,11.378868409854661,11.443383032872614,11.292847203428318,11.31704044342041,13992400,0.0,0.0
2005-04-14 00:00:00-04:00,11.343922191763049,11.416501910465362,11.295535712628174,11.308976173400879,13765800,0.0,0.0
2005-04-15 00:00:00-04:00,11.311663118138853,11.325103576817147,11.061666690045753,11.099300384521484,14048600,0.0,0.0
2005-04-18 00:00:00-04:00,11.053604161276944,11.110055741540604,10.951455831248714,11.013282775878906,15410600,0.0,0.0
2005-04-19 00:00:00-04:00,11.478332682663963,11.537470934896737,11.306292266274497,11.397688865661621,25291800,0.0,0.0
2005-04-20 00:00:00-04:00,11.429946379362226,11.438010453565381,11.190702607211952,11.257905960083008,16812400,0.0,0.0
2005-04-21 00:00:00-04:00,11.370807389866751,11.370807389866751,11.220272531890057,11.28478717803955,16392600,0.0,0.0
2005-04-22 00:00:00-04:00,11.276722984987577,11.44069933250853,11.260593810898996,11.325109481811523,13380200,0.0,0.0
2005-04-25 00:00:00-04:00,11.405749511171415,11.486393303932307,11.31972932883427,11.472952842712402,12265400,0.0,0.0
2005-04-26 00:00:00-04:00,11.472957966036232,11.642310724268699,11.451452398127765,11.548225402832031,17567600,0.0,0.0
2005-04-27 00:00:00-04:00,11.529398813533541,11.545527975852876,11.419185434620717,11.510581970214844,10492600,0.0,0.0
2005-04-28 00:00:00-04:00,11.45951215396895,11.537467237673221,11.456823446513477,11.475640296936035,10612000,0.0,0.0
2005-04-29 00:00:00-04:00,11.48102100190769,11.69338385129003,11.451451361431436,11.677254676818848,16370800,0.0,0.0
2005-05-02 00:00:00-04:00,11.690690865657512,11.72563585633215,11.623487540672095,11.71219539642334,10587800,0.0,0.0
2005-05-03 00:00:00-04:00,11.712196216705703,11.833162415239789,11.698755755855567,11.763270378112793,13355600,0.0,0.0
2005-05-04 00:00:00-04:00,11.822409004137707,11.89230103752698,11.744452899757896,11.808968544006348,11776000,0.0,0.0
2005-05-05 00:00:00-04:00,11.768647080482696,11.89230198973979,11.76327069091139,11.868108749389648,9011800,0.0,0.0
2005-05-06 00:00:00-04:00,11.886925570690499,11.970257045235426,11.854667233342665,11.878860473632812,11362800,0.0,0.0
2005-05-09 00:00:00-04:00,11.881553571736324,11.98907832630514,11.854671614012743,11.981014251708984,9263200,0.0,0.0
2005-05-10 00:00:00-04:00,11.860047327163919,11.938003461940466,11.83316639641976,11.889616966247559,8607000,0.0,0.0
2005-05-11 00:00:00-04:00,11.862730227326649,11.913804380910564,11.771333671927193,11.90036392211914,9109200,0.0,0.0
2005-05-12 00:00:00-04:00,11.873483657836914,12.029395873096753,11.760582557496825,11.873483657836914,7955200,0.0,0.0
2005-05-13 00:00:00-04:00,11.954130956614202,11.954130956614202,11.79284231847799,11.8573579788208,9995000,0.0,0.0
2005-05-16 00:00:00-04:00,11.884240770673726,11.924563192895613,11.849295765219336,11.89768123626709,5694200,0.0,0.0
2005-05-17 00:00:00-04:00,11.83585154635276,11.956817759697314,11.75520774593691,11.93531322479248,8947200,0.0,0.0
2005-05-18 00:00:00-04:00,11.946064891889652,12.080471566743935,11.921871649398218,12.075095176696777,12734800,0.0,0.0
2005-05-19 00:00:00-04:00,12.080470599688187,12.166490782673588,12.064342456279343,12.163803100585938,12546400,0.0,0.0
2005-05-20 00:00:00-04:00,12.150363075525682,12.150363075525682,12.029396868408691,12.110040664672852,12042800,0.0,0.0
2005-05-23 00:00:00-04:00,12.08853530883789,12.142297152397115,12.05090160816986,12.08853530883789,10954600,0.0,0.0
2005-05-24 00:00:00-04:00,12.034769267778673,12.134229882677673,12.032080561044525,12.101972579956055,7739800,0.0,0.0
2005-05-25 00:00:00-04:00,12.061650404967878,12.150359270890148,12.050898654156452,12.06971549987793,7436800,0.0,0.0
2005-05-26 00:00:00-04:00,12.080475187800337,12.110044829202266,12.053594254948688,12.067034721374512,6121200,0.0,0.0
2005-05-27 00:00:00-04:00,12.067030804767363,12.107353216399213,12.029397100813117,12.077783584594727,6379200,0.0,0.0
2005-05-31 00:00:00-04:00,12.034774591796795,12.042838664684343,11.927248834568607,11.997140884399414,12964600,0.0,0.0
2005-06-01 00:00:00-04:00,11.972945837863536,12.07778287138575,11.943376207805176,11.9863862991333,9291200,0.0,0.0
2005-06-02 00:00:00-04:00,11.951442039175447,12.056279088133573,11.908431941514637,12.03746223449707,11104000,0.0,0.0
2005-06-03 00:00:00-04:00,11.994454031768266,12.002519131344936,11.787467583624558,11.889616966247559,9711200,0.0,0.0
2005-06-06 00:00:00-04:00,11.83047679284008,11.873486894041124,11.774026227284029,11.819725036621094,8067200,0.0,0.0
2005-06-07 00:00:00-04:00,11.835852416892653,11.954130956614202,11.819724270888175,11.8573579788208,7902600,0.0,0.0
2005-06-08 00:00:00-04:00,11.86273600325531,11.886929251035998,11.763274303800396,11.800909042358398,8908600,0.0,0.0
2005-06-09 00:00:00-04:00,11.747145985771144,11.803596554629502,11.679942634623075,11.733705520629883,10212600,0.0,0.0
2005-06-10 00:00:00-04:00,11.755209898160873,11.81703685731411,11.709512112220466,11.814349174499512,9273400,0.0,0.0
2005-06-13 00:00:00-04:00,11.795414266837877,11.890102847925888,11.760245195478248,11.792709350585938,8915400,0.14,0.0
2005-06-14 00:00:00-04:00,11.792703802207566,11.903623892653911,11.792703802207566,11.830578804016113,9641600,0.0,0.0
2005-06-15 00:00:00-04:00,11.863043048256776,11.863043048256776,11.741302264805398,11.806230545043945,9612200,0.0,0.0
2005-06-16 00:00:00-04:00,11.822464256060936,11.887392542477638,11.74400829729229,11.844106674194336,7681600,0.0,0.0
2005-06-17 00:00:00-04:00,11.944200028037228,11.95772666151538,11.841395755974503,11.917145729064941,14473400,0.0,0.0
2005-06-20 00:00:00-04:00,11.849516097626793,11.917150323106416,11.838694373866122,11.87927532196045,5860800,0.0,0.0
